X,Y,OBJECTID,Block,Lot,PermitNum,VBN,DateIssue,DateIssued,ExistingUse,ProposedUse,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address,GlobalID
-8526316.00843692,4768728.05264466,5772,3965,053,USE2015-05661,Y,2016/09/20 00:00:00+00,Sep 20 2016 12,SF,SF,H,14,COLDSTREAM HOMESTEAD MONTEBELLO          ,3965 053,1624 CHILTON ST,68c197d4-c88f-46cf-b88a-76a824224d34
-8525935.85886758,4768727.90069573,5773,3967,011,USE2015-00450,Y,2015/03/19 00:00:00+00,Mar 19 2015 12,SF,SF,H,14,COLDSTREAM HOMESTEAD MONTEBELLO          ,3967 011,1820 CHILTON ST,bfb9f75d-289a-4c11-a24f-496eaa9743bf
-8525955.10154019,4768775.61570112,5774,3967,023,USE2022-55252,Y,2022/09/21 10:00:06+00,Sep 21 2022 10,1-08,1-08,H,14,COLDSTREAM HOMESTEAD MONTEBELLO          ,3967 023,1815 E 33RD ST,69841b4a-a8ad-4db2-b1ef-f25efe344f88
-8526091.86378655,4770737.3396442,5775,3969,024,USE2017-53912,Y,2017/11/14 08:30:01+00,Nov 14 2017  8,1-08,1-08,F,3,HILLEN                                   ,3969 024,1527 SHEFFIELD ROAD,cd2cbe7a-3f0f-4e55-8ab4-79195d354a4d
-8526149.77148366,4770854.67654671,5776,3969A,015,USE2015-01718,Y,2015/05/04 00:00:00+00,May  4 2015 12,VAC,SF,F,3,HILLEN                                   ,3969A015,1509 LOCHWOOD ROAD,41972bce-0a62-4a81-ac89-d147b11d324a
-8526010.07581799,4770964.23743155,5777,3969E,028,USE2016-04531,Y,2016/10/14 09:53:02+00,Oct 14 2016  9,SF,SF,F,3,HILLEN                                   ,3969E028,1535 NORTHWICK ROAD,144d32ae-7426-43e8-a5c1-eb569eab8a65
-8526109.61870968,4770917.83321186,5778,3969E,046,USE2020-52685,Y,2020/07/28 07:30:18+00,Jul 28 2020  7,1-08,1-08,F,3,HILLEN                                   ,3969E046,1514 LOCHWOOD ROAD,d93e746d-8ebc-4390-bca0-bc2fa4da3aa8
-8526012.74561913,4771083.84927429,5779,3969F,024,USE2016-05650,Y,2017/04/05 09:17:53+00,Apr  5 2017  9,SF,SF,E,3,HILLEN                                   ,3969F024,1527 KINGSWAY ROAD,838e7c76-e66d-45cb-adea-ae84a6b2e981
-8526171.84813271,4771166.93626202,5780,3969G,002,USE2020-55821,Y,2020/12/29 14:30:02+00,Dec 29 2020  2,1-09,1-09,E,3,HILLEN                                   ,3969G002,4403 LOCH RAVEN BLVD,ce839912-fd35-497f-84ac-b56c5f839cce
-8526062.14679424,4771204.71208483,5781,3969G,019,USE2015-01917,Y,2015/05/22 00:00:00+00,May 22 2015 12,VAC,SF,E,3,HILLEN                                   ,3969G019,1517 NORTHGATE ROAD,c9dfe687-aaa3-4cab-ac03-4a8c52a447da
-8525918.13426366,4771192.89069304,5782,3969G,034,USE2015-04548,Y,2016/05/02 00:00:00+00,May  2 2016 12,SF,SF,E,3,HILLEN                                   ,3969G034,1547 NORTHGATE ROAD,0e1a2ae3-6c12-4b3c-bde9-7ded8fb50a9f
-8525952.50588256,4771145.17869132,5783,3969G,053,USE2015-05137,Y,2016/08/16 00:00:00+00,Aug 16 2016 12,SF,SF,E,3,HILLEN                                   ,3969G053,1534 KINGSWAY ROAD,338b1981-c2cf-4f5f-91d8-957e8d514a5d
-8526060.33281044,4771270.55904724,5784,3969H,019,USE2016-01524,Y,2016/05/09 00:00:00+00,May  9 2016 12,SF,SF,E,3,HILLEN                                   ,3969H019,1516 NORTHGATE ROAD,2d15f52e-41a7-4066-9da6-2563ff8c281d
-8526076.57562234,4771411.63592854,5785,3969I,003,USE2015-00818,Y,2015/03/18 00:00:00+00,Mar 18 2015 12,VAC,SF,D,3,STONEWOOD-PENTWOOD-WINSTON               ,3969I003,1500 E COLD SPRING LANE,5be693d8-e3d6-4458-9672-d142de2a56e9
-8525587.41712316,4771384.18737476,5786,3969I,056,USE2019-51922,Y,2019/05/06 14:30:05+00,May  6 2019  2,1-07,1-07,D,3,STONEWOOD-PENTWOOD-WINSTON               ,3969I056,1656 E COLD SPRING LANE,0287c50a-7df3-484f-a23f-df56c64ad3c8
-8525541.76625208,4771384.61442603,5787,3969I,061,USE2018-52076,Y,2018/06/08 14:30:03+00,Jun  8 2018  2,1-07,1-07,D,3,STONEWOOD-PENTWOOD-WINSTON               ,3969I061,1666 E COLD SPRING LANE,f4f4960c-1431-49cb-b364-6d7d5b14bfa0
-8525887.19015505,4770972.03557673,5788,3969J,001,USE2021-54607,Y,2021/10/01 15:00:06+00,Oct  1 2021  3,1-08,1-08,F,3,HILLEN                                   ,3969J001,1601 NORTHWICK ROAD,946eb956-571e-44a8-a34e-fe9cf4f74f0e
-8525800.88117064,4770965.74891037,5789,3969J,011,USE2020-55808,Y,2021/01/21 07:00:22+00,Jan 21 2021  7,1-08,1-08,F,3,HILLEN                                   ,3969J011,1621 NORTHWICK ROAD,61d21684-e321-4261-b8bf-ce4192478429
-8525786.41070127,4770963.32783696,5790,3969J,013,USE2017-53412,Y,2018/07/31 13:19:23+00,Jul 31 2018  1,1-08,1-08,F,3,HILLEN                                   ,3969J013,1625 NORTHWICK ROAD,26dfdaf1-c25d-4b38-ad96-e9fe8980fc78
-8525887.56844623,4771033.09920955,5791,3969L,001,USE2020-55722,Y,2021/01/13 13:30:02+00,Jan 13 2021  1,1-08,1-08,F,3,HILLEN                                   ,3969L001,1600 NORTHWICK ROAD,e0f4bcb4-fa6c-4e5d-9513-24cc81fdcff1
-8525847.01810696,4771031.13411387,5792,3969L,006,USE2020-52636,Y,2021/02/05 10:30:02+00,Feb  5 2021 10,1-08,1-08,F,3,HILLEN                                   ,3969L006,1610 NORTHWICK ROAD,56a5115a-6d15-4df0-b0c3-3039b0dc43aa
-8525766.18502335,4771024.44854199,5793,3969L,015,USE2022-54301,Y,2022/06/28 13:00:03+00,Jun 28 2022  1,1-08,1-08,F,3,HILLEN                                   ,3969L015,1628 NORTHWICK ROAD,48323cea-7ff0-42aa-867a-45dd1e0baec2
-8525669.52134834,4771006.67672331,5794,3969L,024,USE2015-05033,Y,2016/01/06 00:00:00+00,Jan  6 2016 12,SF,SF,F,3,HILLEN                                   ,3969L024,1646 NORTHWICK ROAD,28a2416d-0ac5-4aca-bcd2-246869e289d3
-8525612.5337729,4771291.67166735,5795,3969M,096,USE2018-51954,Y,2018/08/24 16:00:01+00,Aug 24 2018  4,1-07,1-07,F,3,HILLEN                                   ,3969M096,1659 E COLD SPRING LANE,79c57311-697d-4147-9f70-15e38864f158
-8525586.47916073,4771290.20997522,5796,3969M,099,USE2016-01631,Y,2016/05/23 00:00:00+00,May 23 2016 12,VAC,2FD,F,3,HILLEN                                   ,3969M099,1665 E COLD SPRING LANE,d7dddfc5-33aa-4f51-b87a-b3f7f1de2ea0
-8525825.26244833,4771249.20176305,5797,3969M,109,USE2019-54234,Y,2019/08/26 15:00:09+00,Aug 26 2019  3,1-08,1-08,F,3,HILLEN                                   ,3969M109,1612 NORTHGATE ROAD,bf2595c6-b800-4cdc-a82c-3757821592e9
-8525797.04375021,4771247.55216063,5798,3969M,112,USE2014-05630,Y,2015/04/24 00:00:00+00,Apr 24 2015 12,SF,SF,F,3,HILLEN                                   ,3969M112,1618 NORTHGATE ROAD,310b70af-a11c-416c-af38-2d6627f3f5c5
-8526289.41706856,4770403.53185155,5799,3970,003,USE2021-51850,Y,2021/04/27 10:30:02+00,Apr 27 2021 10,1-08,1-08,D,14,HILLEN                                   ,3970 003,1504 RALWORTH ROAD,09764451-96f5-4edb-8f69-80778dece3e4
-8526225.04362084,4770317.0187416,5800,3970A,033,USE2014-03401,Y,2015/02/19 00:00:00+00,Feb 19 2015 12,VAC,SF,D,14,HILLEN                                   ,3970A033,1522 SHADYSIDE ROAD,901afe09-bf52-482b-9b51-ed0a2449e1b6
-8526181.91849591,4770267.17811627,5801,3970B,038,USE2017-52880,Y,2018/07/27 15:00:01+00,Jul 27 2018  3,1-08,1-08,D,14,HILLEN                                   ,3970B038,1533 SHADYSIDE ROAD,5ccdeb7a-b3ea-4a99-8731-5f49bfcf1de1
-8525778.75145669,4770458.29543996,5802,3970C,010,USE2021-50409,Y,2021/02/05 15:00:05+00,Feb  5 2021  3,1-08,1-08,D,14,HILLEN                                   ,3970C010,4052 HILLEN ROAD,f78c9f52-9b9e-428d-95b0-713986f25e4c
-8525910.17934763,4770469.7278871,5803,3970C,069,USE2020-53244,Y,2020/08/10 10:00:05+00,Aug 10 2020 10,1-08,1-08,D,14,HILLEN                                   ,3970C069,1647 ARGONNE DR,3c029552-11fc-4a08-95ac-b98130aa1caa
-8525864.96459069,4770465.55964571,5804,3970C,074,USE2017-50025,Y,2017/03/01 14:00:01+00,Mar  1 2017  2,SF,SF,D,14,HILLEN                                   ,3970C074,1657 ARGONNE DR,3183804d-4350-428f-a468-6a950a8b7ec2
-8526100.12075754,4770373.7066259,5805,3970D,045,USE2018-52193,Y,2018/06/15 14:30:03+00,Jun 15 2018  2,1-08,1-08,D,14,HILLEN                                   ,3970D045,1603 RALWORTH ROAD,86bc32bf-cd9f-4d32-b2e4-9147b74dd398
-8526263.42309518,4769370.87206754,5806,3970F,060,USE2019-53197,Y,2019/07/09 10:41:40+00,Jul  9 2019 10,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3970F060,1524 FERNLEY ROAD,6bfeceb1-69ec-4414-9538-c33fe95ec786
-8526269.71538802,4769421.49529772,5807,3970F,082,USE2016-03761,Y,2017/01/04 09:43:56+00,Jan  4 2017  9,VAC,SF,D,14,EDNOR GARDENS-LAKESIDE                   ,3970F082,1533 E 36TH ST,e4863c3d-fafa-4b8b-8d7e-7a5d540fadc5
-8526415.41531849,4769470.85069762,5808,3970F,105,USE2016-03710,Y,2017/03/09 11:41:05+00,Mar  9 2017 11,SF,SF,D,14,EDNOR GARDENS-LAKESIDE                   ,3970F105,1509 OAKRIDGE ROAD,54d01258-1637-48b9-a38f-e41fcf81cceb
-8526470.49833354,4769576.87307478,5809,3970F,139,USE2017-50734,Y,2017/05/24 14:00:12+00,May 24 2017  2,SF,SF,D,14,EDNOR GARDENS-LAKESIDE                   ,3970F139,1501 UPSHIRE ROAD,2e3155f8-e112-415e-baae-52a2d2aba3c7
-8526432.03069026,4770506.66137027,5810,3971C,017,USE2016-00248,Y,2016/02/08 00:00:00+00,Feb  8 2016 12,SF,SF,B,3,ORIGINAL NORTHWOOD                       ,3971C017,4100 LOCH RAVEN BLVD,401571fb-15ac-422e-af66-2f14f1eb7858
-8526784.4038066,4770882.75114053,5811,3971G,021,USE2017-54202,Y,2017/12/04 14:00:03+00,Dec  4 2017  2,1-08,1-08,B,3,ORIGINAL NORTHWOOD                       ,3971G021,1240 NORTHVIEW ROAD,955e02c5-7a48-41cf-b80d-737d9b242c5a
-8526710.31554588,4770904.8113235,5812,3971G,028,USE2016-05620,Y,2017/05/17 13:02:36+00,May 17 2017  1,SF,SF,B,3,ORIGINAL NORTHWOOD                       ,3971G028,1302 NORTHVIEW ROAD,7b088d4d-d7f5-4b8a-8730-bdb33453a5b6
-8527038.39742178,4770702.99615,5813,3971H,058,USE2019-50327,Y,2019/02/12 14:00:08+00,Feb 12 2019  2,1-08,1-08,B,3,ORIGINAL NORTHWOOD                       ,3971H058,4131 THE ALAMEDA ,bf2bbaaa-e668-4c88-aad3-bc33bf1012c1
-8526959.9450482,4770188.47193374,5814,3971K,057,USE2016-02611,Y,2016/06/09 10:17:28+00,Jun  9 2016 10,VAC,SF,D,14,ORIGINAL NORTHWOOD                       ,3971K057,4019 THE ALAMEDA ,7a284419-3443-4319-ae8e-f9c1ce59a32d
-8527888.83169511,4769864.26369734,5815,3972,001,USE2022-56914,Y,2023/03/15 09:30:02+00,Mar 15 2023  9,3-56,3-56,D,4,WAVERLY                                  ,3972 001,3801 OLD YORK ROAD,4acd5406-2718-49d9-ba71-e922fc58194a
-8527823.19214614,4769887.75695276,5816,3972,015,USE2015-05181,Y,2016/03/03 00:00:00+00,Mar  3 2016 12,VAC,SF,D,4,WAVERLY                                  ,3972 015,618 E 38TH ST,3959fadb-e928-4df3-b8b6-f73c00701463
-8527295.26814424,4770425.93471745,5817,3972B,019,USE2018-55671,Y,2018/11/23 14:30:04+00,Nov 23 2018  2,1-08,1-08,F,4,PEN LUCY                                 ,3972B019,944 CATOR AVE,d45cff74-750a-4fc0-8bea-83b9c961a926
-8527210.83920404,4770241.83263584,5818,3972D,053,USE2016-04451,Y,2016/10/05 00:00:00+00,Oct  5 2016 12,SF,SF,F,14,EDNOR GARDENS-LAKESIDE                   ,3972D053,954 NORTH HILL ROAD,91cb7e25-228e-4cc2-a3b5-04a09fa3f97a
-8527022.12477829,4769870.4736641,5819,3972G,026,USE2016-01121,Y,2016/04/01 00:00:00+00,Apr  1 2016 12,SF,SF,D,14,EDNOR GARDENS-LAKESIDE                   ,3972G026,3914 EDNOR ROAD,21b362e7-8008-4a17-8c75-9a55d76181d8
-8527122.70970806,4769902.36330083,5820,3972H,011,USE2022-53184,Y,2022/05/25 07:00:04+00,May 25 2022  7,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3972H011,3920 YOLANDO ROAD,decb2d75-d75f-4483-9f19-2e458263cdc6
-8527122.70429109,4769918.26791833,5821,3972H,013,USE2017-00048,Y,2017/07/28 09:20:26+00,Jul 28 2017  9,VAC,SF,D,14,EDNOR GARDENS-LAKESIDE                   ,3972H013,3924 YOLANDO ROAD,cf2a0c3a-5484-46ee-bac6-ed04c6558408
-8527264.25714636,4769831.20185697,5822,3972I,029,USE2022-52852,Y,2022/06/15 09:30:03+00,Jun 15 2022  9,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3972I029,3905 REXMERE ROAD,ea8a84f7-2135-4522-a508-634a013f3fc7
-8527322.03155313,4769926.44037158,5823,3972J,014,USE2021-51605,Y,2021/08/04 13:30:03+00,Aug  4 2021  1,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3972J014,3926 REXMERE ROAD,6fb1338b-a8cc-4378-8e3d-43cc83ddd4b4
-8527167.06114275,4769777.24676267,5824,3972M,034,USE2021-52192,Y,2021/12/03 10:30:02+00,Dec  3 2021 10,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3972M034,3831 KIMBLE ROAD,b4eefc83-ca31-4b08-8ca5-3d8d6be2b3bd
-8526918.98791999,4769769.78788273,5825,3972O,015,USE2020-50094,Y,2020/12/10 18:30:55+00,Dec 10 2020  6,1-11,1-11,D,14,EDNOR GARDENS-LAKESIDE                   ,3972O015,3829 CRESTLYN ROAD,d54ffce2-26f2-4a8b-b2f0-39c55f874ca0
-8526761.10967795,4769736.40282821,5826,3972O,058,USE2023-50169,Y,2023/02/06 15:30:03+00,Feb  6 2023  3,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3972O058,3819 MONTEREY ROAD,051357d2-b029-4329-87a1-3244e5def470
-8527784.11877596,4770591.764584,5827,3973C,012,USE2020-54223,Y,2021/04/14 15:00:05+00,Apr 14 2021  3,1-08,1-08,H,4,PEN LUCY                                 ,3973C012,621 SPRINGFIELD AVE,95fb8018-116a-478e-8476-f59251e5acb9
-8527703.45413683,4770623.71332605,5828,3973C,023,USE2022-53705,Y,2022/09/26 15:30:04+00,Sep 26 2022  3,1-08,1-08,H,4,PEN LUCY                                 ,3973C023,721 SPRINGFIELD AVE,4c26e1be-2084-4e88-b0a6-e7bcd8f6de02
-8527529.14440703,4770598.23539095,5829,3973C,045A,USE2018-50273,Y,2018/04/11 15:30:05+00,Apr 11 2018  3,1-09,1-09,H,4,PEN LUCY                                 ,3973C045A,816 BELGIAN AVE,93b349ad-c021-44d5-a4be-fa3ea9a9c2c0
-8527541.83254931,4770674.06019307,5830,3973D,006,USE2020-52543,Y,2020/09/10 14:30:03+00,Sep 10 2020  2,1-08,1-08,H,4,PEN LUCY                                 ,3973D006,4211 IVANHOE AVE,1636b72f-fe5e-45fd-a7cc-3567365cd1e5
-8527549.72029459,4770695.17243854,5831,3973D,009,USE2022-56253,Y,2022/11/03 08:30:02+00,Nov  3 2022  8,1-08,1-08,H,4,PEN LUCY                                 ,3973D009,4217 IVANHOE AVE,64ab099b-f69f-412a-89c2-0092af072a54
-8527552.51278857,4770702.22613064,5832,3973D,010,USE2019-56041,Y,2019/12/05 14:30:34+00,Dec  5 2019  2,1-08,1-08,H,4,PEN LUCY                                 ,3973D010,4219 IVANHOE AVE,821edc83-d1c6-469a-940b-220a484e713a
-8527602.72443357,4770389.01015769,5833,3975,001,USE2021-55781,Y,2023/04/13 14:30:02+00,Apr 13 2023  2,1-08,1-05,F,4,PEN LUCY                                 ,3975 001,800 CATOR AVE,edd441b1-e600-4618-a3d4-2cc78c665a66
-8527826.79775395,4769832.1634398,5834,3976,007,USE2015-03122,Y,2015/10/26 00:00:00+00,Oct 26 2015 12,SF,SF,D,4,WAVERLY                                  ,3976 007,607 E 38TH ST,14162621-099c-41c3-a732-4e24a1ce6c79
-8527809.22730505,4769834.59301037,5835,3976,010,USE2015-01461,Y,2015/08/10 00:00:00+00,Aug 10 2015 12,SF,SF,D,4,WAVERLY                                  ,3976 010,613 E 38TH ST,2128329c-61ce-46f7-b164-17a116c8e805
-8527826.32578451,4769787.44862459,5836,3976,029,USE2020-53106,Y,2020/07/29 14:30:14+00,Jul 29 2020  2,1-08,1-08,D,4,WAVERLY                                  ,3976 029,622 PARKWYRTH AVE,e3ca19ad-f6be-459c-9a14-0cb6f8f0f82e
-8527709.94205477,4769793.28260589,5837,3976,042A,USE2019-56312,Y,2019/12/20 13:00:31+00,Dec 20 2019  1,1-08,1-08,D,4,WAVERLY                                  ,3976 042A,656 PARKWYRTH AVE,c0ee727e-f1cc-4cfe-9a20-7b7912557f3b
-8527698.4959444,4769826.80076741,5838,3976,048,USE2018-53817,Y,2018/08/09 10:00:03+00,Aug  9 2018 10,1-08,1-08,D,4,WAVERLY                                  ,3976 048,3738 ELLERSLIE AVE,e5389a5a-a36d-427f-b0f1-1d2b71ff35d6
-8527831.56625899,4769729.08427948,5839,3976A,015,USE2021-55713,Y,2021/12/10 13:00:03+00,Dec 10 2021  1,1-05,1-05,D,4,WAVERLY                                  ,3976A015,611 PARKWYRTH AVE,5cc8b718-94b2-4916-bb1a-85e11c822c03
-8527797.27626626,4769682.23235024,5840,3976A,032,USE2023-52553,Y,2023/05/18 15:00:03+00,May 18 2023  3,7-03,1-05,D,4,WAVERLY                                  ,3976A032,612 CHESTNUT HILL AVE,a473bc8f-a606-4a53-9e23-ab60659a55f9
-8527625.77726049,4769679.98136351,5841,3976A,045,USE2019-50245,Y,2019/05/21 14:30:02+00,May 21 2019  2,1-08,1-08,D,4,WAVERLY                                  ,3976A045,3700 ELLERSLIE AVE,a9d609f7-1ce8-4d39-8780-1e366fd94341
-8527415.89505609,4769552.98345817,5842,3977B,015,USE2021-50551,Y,2021/03/11 09:30:04+00,Mar 11 2021  9,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3977B015,3700 ELKADER ROAD,75deb500-656a-444e-822e-cc214051b6db
-8527530.504183,4769601.77434221,5843,3977B,027,USE2020-52814,Y,2020/07/02 15:30:09+00,Jul  2 2020  3,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3977B027,903 CHESTNUT HILL AVE,cfb117c5-9598-4b87-b08f-c7cc1e6fad66
-8527068.79280497,4769536.52888129,5844,3981,005,USE2018-51934,Y,2018/05/31 15:00:06+00,May 31 2018  3,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3981 005,3709 YOLANDO ROAD,d6bbc65f-78d2-4368-a85b-02b6acc927b8
-8527364.57011894,4769383.13630395,5845,3982,031,USE2020-51905,Y,2020/05/05 10:00:09+00,May  5 2020 10,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3982 031,3609 ELKADER ROAD,270a426e-b8dc-4e87-9e37-ea81daf44923
-8527364.17405796,4769474.90492837,5846,3982,044,USE2019-51212,Y,2019/03/28 10:30:11+00,Mar 28 2019 10,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3982 044,3635 ELKADER ROAD,65bb0148-ae37-47be-b2f4-31ff8a763678
-8527079.21211566,4769327.92961233,5847,3985,001,USE2017-52545,Y,2017/10/27 14:30:00+00,Oct 27 2017  2,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3985 001,1118 E 36TH ST,dc900a9c-78d1-4028-8210-add8d780fc49
-8527018.2534078,4769327.83344058,5848,3985,008,USE2019-55378,Y,2019/11/05 09:30:07+00,Nov  5 2019  9,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3985 008,1132 E 36TH ST,0ce3468f-4846-4a97-84dd-40b7ab5fca3a
-8526906.71226697,4768989.59299675,5849,3986A,004,USE2016-02618,Y,2016/09/07 14:05:54+00,Sep  7 2016  2,SF,SF,E,14,EDNOR GARDENS-LAKESIDE                   ,3986A004,1206 LAKESIDE AVE,86f36918-8046-4f18-bacb-9fadc8a6d287
-8526809.79683482,4769327.79369586,5850,3986F,001,USE2021-52415,Y,2022/04/06 09:30:07+00,Apr  6 2022  9,1-11,1-11,D,14,EDNOR GARDENS-LAKESIDE                   ,3986F001,1300 E 36TH ST,efc30ed2-350a-4995-8f2b-48b2d317d4a7
-8526864.66645663,4769328.69815289,5851,3986H,006,USE2022-55092,Y,2022/09/14 07:00:04+00,Sep 14 2022  7,1-05,1-05,D,14,EDNOR GARDENS-LAKESIDE                   ,3986H006,1210 E 36TH ST,f7fa339d-62ec-4199-b30c-0052394cefeb
-8526815.04435538,4769154.08670654,5852,3988,016,USE2016-00977,Y,2016/06/07 00:00:00+00,Jun  7 2016 12,VAC,SF,D,14,EDNOR GARDENS-LAKESIDE                   ,3988 016,1301 E 35TH ST,28a24fc8-f795-412a-9c83-9de6498606f4
-8526739.19049828,4768990.2539506,5853,3989,016,USE2015-05644,Y,2016/02/10 00:00:00+00,Feb 10 2016 12,SF,SF,E,14,EDNOR GARDENS-LAKESIDE                   ,3989 016,1308 LAKESIDE AVE,b759e219-7ae3-4c88-aa97-c94248d137a2
-8526343.10444264,4769102.57790001,5854,3991,037,USE2018-55974,Y,2018/12/13 14:30:03+00,Dec 13 2018  2,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3991 037,1520 WINDEMERE AVE,cb38b1ea-b496-46a0-8da7-f5e1ad02042a
-8526070.96775875,4769038.88707621,5855,3993,006,USE2022-52593,Y,2022/10/19 14:30:02+00,Oct 19 2022  2,1-05,1-05,D,14,EDNOR GARDENS-LAKESIDE                   ,3993 006,1711 WINDEMERE AVE,62f12dbc-3250-48ff-924a-71d81824507a
-8526345.06098947,4768922.39737865,5856,3994,010,USE2020-51818,Y,2020/04/27 07:00:17+00,Apr 27 2020  7,1-08,1-08,D,14,EDNOR GARDENS-LAKESIDE                   ,3994 010,1511 LAKESIDE AVE,228ed80f-342d-40c2-864f-a44d0c0ad6f5
-8526256.83901012,4768871.25930712,5857,3994,029,USE2016-00404,Y,2017/08/30 00:00:00+00,Aug 30 2017 12,1-05,1-05,D,14,EDNOR GARDENS-LAKESIDE                   ,3994 029,1520 E 33RD ST,810300bd-767f-4beb-9e07-09fdd5c72378
-8526170.06017192,4768870.83658981,5858,3995,012,USE2019-55278,Y,2019/11/08 13:30:56+00,Nov  8 2019  1,1-11,1-11,D,14,EDNOR GARDENS-LAKESIDE                   ,3995 012,1700 E 33RD ST,1076d3e8-f6c7-4139-af62-c2edc40d44fa
-8528060.01125207,4766425.47203674,5859,4000,010,USE2018-54621,Y,2019/06/11 16:30:04+00,Jun 11 2019  4,1-08,1-08,G,12,EAST BALTIMORE MIDWAY                    ,4000 010,518 E NORTH AVE,d63f347c-3dfb-48fa-8381-474dae3db832
-8528019.07447108,4766511.98269685,5860,4000,025,USE2018-53890,Y,2019/01/09 15:30:03+00,Jan  9 2019  3,1-08,1-08,G,12,EAST BALTIMORE MIDWAY                    ,4000 025,533 E 20TH ST,416026cc-6595-487f-8e50-2a9f522e662d
-8528024.5184394,4766511.39041001,5861,4000,026,USE2022-51720,Y,2022/03/29 07:00:03+00,Mar 29 2022  7,1-08,1-08,G,12,EAST BALTIMORE MIDWAY                    ,4000 026,531 E 20TH ST,884d1375-c6d2-4135-8203-dd0f300ce8ca
-8528047.90325893,4766509.9917285,5862,4000,030,USE2022-54523,Y,2022/07/12 14:30:03+00,Jul 12 2022  2,1-08,1-08,G,12,EAST BALTIMORE MIDWAY                    ,4000 030,523 E 20TH ST,dd76654b-c2ca-447e-b5f5-06db6d74741e
-8528094.89338685,4766480.03039285,5863,4000,042,USE2021-51712,Y,2021/05/12 15:30:01+00,May 12 2021  3,1-08,1-08,G,12,EAST BALTIMORE MIDWAY                    ,4000 042,1917 GREENMOUNT AVE,ccb7853a-b036-45d1-a767-f376fa39aa70
-8527912.94345139,4766434.14268492,5864,4001,013,USE2017-01556,Y,2017/11/22 10:12:24+00,Nov 22 2017 10,SF,SF,G,12,EAST BALTIMORE MIDWAY                    ,4001 013,724 E NORTH AVE,eeb32481-dc59-4d1c-bcaa-52b708c4bc19
-8527986.94172466,4766513.29074365,5865,4001,043,USE2023-53134,Y,2023/06/22 14:30:01+00,Jun 22 2023  2,1-08,1-08,G,12,EAST BALTIMORE MIDWAY                    ,4001 043,701 E 20TH ST,58f7bb47-df90-4341-b754-36f7460f77ea
-8527682.92525408,4766486.26248664,5866,4003,018,USE2016-00918,Y,2016/09/15 00:00:00+00,Sep 15 2016 12,2FD,2FD,J,12,EAST BALTIMORE MIDWAY                    ,4003 018,1904 CECIL AVE,dd67ac82-202c-455b-bb56-86352542f8d1
-8527683.24697394,4766491.85712113,5867,4003,019,USE2019-51649,Y,2019/05/10 14:44:48+00,May 10 2019  2,1-08,1-08,J,12,EAST BALTIMORE MIDWAY                    ,4003 019,1906 CECIL AVE,222698f6-98d7-40cc-b8ce-4c582f8e612e
-8527731.12951996,4766538.71707493,5868,4003,031,USE2018-50301,Y,2018/05/16 09:00:00+00,May 16 2018  9,1-08,1-08,J,12,EAST BALTIMORE MIDWAY                    ,4003 031,1925 OAK HILL AVE,94c4e69a-96e8-4299-a665-c528e79858c6
-8527730.79266138,4766533.39463988,5869,4003,032,USE2018-55089,Y,2018/11/13 14:00:05+00,Nov 13 2018  2,1-08,1-08,J,12,EAST BALTIMORE MIDWAY                    ,4003 032,1923 OAK HILL AVE,8cd73c02-9f9d-453c-8229-a7cd750cfe79
-8527620.78734984,4766452.39066617,5870,4004,003,USE2022-56875,Y,2022/12/09 15:00:05+00,Dec  9 2022  3,1-08,1-08,J,12,EAST BALTIMORE MIDWAY                    ,4004 003,1004 E NORTH AVE,07fecd57-b1b9-40c1-b9e4-94cc51aece2c
-8527609.60812645,4766453.05967101,5871,4004,005,USE2015-02187,Y,2015/06/02 00:00:00+00,Jun  2 2015 12,SF,SF,J,12,EAST BALTIMORE MIDWAY                    ,4004 005,1008 E NORTH AVE,6586f502-0a99-4a16-8588-dbeb8b96b9b2
-8527555.9306343,4766456.42168247,5872,4004,014,USE2023-52323,Y,2023/05/22 13:30:05+00,May 22 2023  1,1-08,1-08,J,12,EAST BALTIMORE MIDWAY                    ,4004 014,1032 E NORTH AVE,60cbd5b5-5824-4603-b488-f0464661fb0a
-8527510.75617345,4766496.90053923,5873,4005,069,USE2023-52249,Y,2023/04/28 13:30:04+00,Apr 28 2023  1,1-08,1-08,J,12,EAST BALTIMORE MIDWAY                    ,4005 069,1905 KENNEDY AVE,dd2075a8-a96e-457f-a044-60d8874b5163
